episode_id,dyad,host_gender,guest_gender,host_word_count,guest_word_count,total_words,host_speaking_share,guest_speaking_share,dominance_ratio,host_hedge_count,guest_hedge_count,host_hedge_per_1k,guest_hedge_per_1k,host_booster_count,guest_booster_count,host_booster_per_1k,guest_booster_per_1k,host_polite_count,guest_polite_count,host_polite_per_1k,guest_polite_per_1k,host_directive_count,guest_directive_count,host_directive_per_1k,guest_directive_per_1k
ep_225_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2488,8635,11123,0.22368066169198958,0.7763193383080105,0.28812970469021426,13,19,5.22508038585209,2.200347423277359,3,4,1.2057877813504825,0.4632310364794441,5,0,2.0096463022508035,0.0,1,5,0.4019292604501607,0.5790387955993052
ep_115_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2238,10960,13198,0.1695711471435066,0.8304288528564934,0.2041970802919708,15,89,6.702412868632708,8.120437956204379,1,2,0.4468275245755138,0.1824817518248175,4,14,1.7873100983020551,1.2773722627737227,2,22,0.8936550491510277,2.0072992700729926
ep_301_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,588,10066,10654,0.05519053876478318,0.9448094612352168,0.0584144645340751,2,12,3.401360544217687,1.1921319292668389,0,6,0.0,0.5960659646334194,8,12,13.605442176870747,1.1921319292668389,0,2,0.0,0.1986886548778065
ep_146_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1500,7703,9203,0.16299032924046505,0.8370096707595349,0.19472932623653122,6,53,4.0,6.8804361936907705,0,16,0.0,2.0771128131896663,4,3,2.6666666666666665,0.3894586524730624,1,20,0.6666666666666666,2.596391016487083
ep_337_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1906,9309,11215,0.16995095853767275,0.8300490414623273,0.2047480932430981,9,42,4.72193074501574,4.5117628101836935,2,5,1.0493179433368311,0.5371146202599635,6,9,3.147953830010493,0.9668063164679342,6,5,3.147953830010493,0.5371146202599635
ep_268_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,892,4876,5768,0.15464632454923716,0.8453536754507628,0.18293683347005743,7,45,7.8475336322869955,9.228876127973749,0,2,0.0,0.4101722723543888,4,5,4.484304932735426,1.025430680885972,1,18,1.1210762331838564,3.691550451189499
ep_202_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4984,283,5267,0.9462692234668691,0.05373077653313081,17.6113074204947,26,1,5.21669341894061,3.53356890459364,0,0,0.0,0.0,9,0,1.8057784911717496,0.0,11,1,2.207062600321027,3.53356890459364
ep_152_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1348,6522,7870,0.1712833545108005,0.8287166454891995,0.2066850659306961,3,27,2.225519287833828,4.139834406623735,0,10,0.0,1.5332720024532351,3,1,2.225519287833828,0.1533272002453235,5,3,3.70919881305638,0.4599816007359705
ep_330_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,3971,7229,11200,0.3545535714285714,0.6454464285714285,0.5493152579886568,28,61,7.051120624527827,8.438234887259648,3,4,0.7554772097708385,0.5533268778530916,5,6,1.2591286829513977,0.8299903167796375,15,14,3.777386048854193,1.936644072485821
ep_018_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2453,11918,14371,0.1706909748799666,0.8293090251200333,0.20582312468534988,17,188,6.930289441500204,15.774458801812386,1,11,0.4076640847941296,0.9229736532975332,3,0,1.2229922543823888,0.0,6,33,2.4459845087647776,2.7689209598925992
ep_320_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,910,5388,6298,0.1444903143855192,0.8555096856144808,0.16889383815887157,3,42,3.2967032967032965,7.795100222717149,0,2,0.0,0.3711952487008166,4,1,4.395604395604396,0.1855976243504083,2,7,2.197802197802198,1.2991833704528584
ep_197_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2814,7202,10016,0.28095047923322686,0.7190495207667732,0.3907247986670369,8,15,2.8429282160625444,2.082754790336017,6,17,2.1321961620469083,2.360455429047487,6,2,2.1321961620469083,0.277700638711469,2,11,0.7107320540156361,1.5273535129130795
ep_289_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4739,6590,11329,0.41830699973519286,0.5816930002648071,0.7191198786039453,15,48,3.165224730955898,7.283763277693476,8,9,1.688119856509812,1.3657056145675264,5,6,1.0550749103186323,0.9104704097116844,9,3,1.8991348385735387,0.4552352048558422
ep_141_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2224,6040,8264,0.2691190706679574,0.7308809293320426,0.36821192052980134,6,143,2.697841726618705,23.67549668874172,3,8,1.3489208633093526,1.3245033112582782,1,2,0.4496402877697842,0.3311258278145695,7,11,3.147482014388489,1.8211920529801329
ep_360_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1621,8753,10374,0.1562560246770773,0.8437439753229227,0.18519364789215126,16,40,9.870450339296733,4.569861761681708,6,3,3.7014188772362737,0.3427396321261282,6,10,3.7014188772362737,1.142465440420427,4,16,2.4676125848241828,1.827944704672684
ep_022_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2736,5290,8026,0.34089210067281334,0.6591078993271866,0.5172022684310019,14,18,5.116959064327485,3.402646502835539,1,1,0.3654970760233917,0.1890359168241966,12,3,4.385964912280701,0.5671077504725898,2,31,0.7309941520467835,5.860113421550095
ep_116_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1935,9319,11254,0.17193886618091345,0.8280611338190865,0.20764030475372894,15,160,7.751937984496124,17.169224165683012,1,18,0.5167958656330749,1.931537718639339,3,6,1.550387596899225,0.643845906213113,3,19,1.550387596899225,2.0388453696748576
ep_355_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2217,8229,10446,0.2122343480758185,0.7877656519241815,0.26941305140357275,28,99,12.629679747406405,12.030623405030989,4,9,1.8042399639152007,1.093693036820999,9,5,4.059539918809201,0.6076072426783328,3,20,1.353179972936401,2.430428970713331
ep_097_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3772,4647,8419,0.44803420833828245,0.5519657916617176,0.8117064772971809,31,17,8.21845174973489,3.658274155369056,5,2,1.325556733828208,0.4303851947493006,2,0,0.5302226935312832,0.0,6,0,1.5906680805938496,0.0
ep_164_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4521,9868,14389,0.3141983459587185,0.6858016540412816,0.4581475476286988,17,48,3.7602300376023,4.864207539521686,2,10,0.4423800044238,1.0133765707336846,5,3,1.1059500110595002,0.3040129712201054,4,0,0.8847600088476001,0.0
ep_129_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1714,11234,12948,0.13237565647204202,0.867624343527958,0.15257254762328645,11,67,6.417736289381563,5.964037742567207,1,9,0.5834305717619602,0.8011393982552965,4,9,2.333722287047841,0.8011393982552965,0,12,0.0,1.0681858643403952
ep_113_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2351,5916,8267,0.2843836942058788,0.7156163057941212,0.39739688979039894,7,18,2.9774564015312635,3.042596348884381,0,4,0.0,0.676132521974307,6,2,2.552105487026797,0.3380662609871535,0,1,0.0,0.1690331304935767
ep_185_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3985,8063,12048,0.3307602921646746,0.6692397078353254,0.4942329157881682,21,35,5.269761606022585,4.340816073421803,3,5,0.752823086574655,0.6201165819174004,3,4,0.752823086574655,0.4960932655339203,3,10,0.752823086574655,1.2402331638348008
ep_135_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2103,7401,9504,0.2212752525252525,0.7787247474747475,0.28415079043372515,7,57,3.328578221588208,7.701661937576003,1,7,0.475511174512601,0.9458181326847724,6,5,2.8530670470756063,0.6755843804891231,6,14,2.8530670470756063,1.8916362653695449
ep_359_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1730,7834,9564,0.1808866583019657,0.8191133416980343,0.2208322695940771,21,107,12.13872832369942,13.658412050038296,2,12,1.1560693641618498,1.5317845289762573,7,9,4.0462427745664735,1.148838396732193,1,15,0.5780346820809249,1.9147306612203217
ep_260_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2119,6913,9032,0.2346102745792737,0.7653897254207263,0.30652394040214087,3,11,1.415762151958471,1.5912049761319254,1,5,0.4719207173194903,0.7232749891508752,8,7,3.775365738555923,1.0125849848112252,1,3,0.4719207173194903,0.4339649934905251
ep_255_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2971,7240,10211,0.2909607286259916,0.7090392713740085,0.41035911602209946,17,73,5.72197913160552,10.082872928176796,0,7,0.0,0.966850828729282,4,4,1.3463480309660047,0.5524861878453039,3,14,1.0097610232245036,1.933701657458564
ep_056_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,5279,29936,35215,0.14990770978276302,0.850092290217237,0.17634286477819347,65,265,12.312938056450085,8.852218065205772,6,28,1.1365788975184694,0.9353287012292892,9,5,1.704868346277704,0.167022982362373,9,35,1.704868346277704,1.1691608765366113
ep_345_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2424,9324,11748,0.20633299284984677,0.7936670071501533,0.25997425997426,11,36,4.537953795379538,3.861003861003861,3,5,1.2376237623762376,0.5362505362505362,2,4,0.8250825082508251,0.429000429000429,6,6,2.4752475247524752,0.6435006435006435
ep_023_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2845,6608,9453,0.30096265735745265,0.6990373426425474,0.43053874092009686,23,47,8.084358523725836,7.1125907990314765,3,8,1.0544815465729351,1.2106537530266344,4,2,1.40597539543058,0.3026634382566586,8,4,2.81195079086116,0.6053268765133172
ep_078_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2924,8746,11670,0.2505569837189374,0.7494430162810626,0.33432426252000913,20,32,6.839945280437757,3.658815458495312,4,3,1.3679890560875512,0.3430139492339355,2,4,0.6839945280437756,0.457351932311914,7,4,2.3939808481532148,0.457351932311914
ep_356_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2747,8114,10861,0.2529233035632078,0.7470766964367922,0.33855065319201383,30,94,10.921004732435383,11.584914961794428,12,29,4.368401892974154,3.5740695094897705,6,13,2.184200946487077,1.6021690904609318,3,13,1.0921004732435384,1.6021690904609318
ep_275_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2985,21726,24711,0.12079640645866213,0.8792035935413378,0.13739298536315936,10,96,3.3500837520938025,4.418668876001105,2,18,0.6700167504187605,0.828500414250207,7,8,2.345058626465661,0.3682224063334254,3,45,1.0050251256281408,2.071251035625518
ep_204_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4226,14165,18391,0.22978630852047197,0.770213691479528,0.2983409812919167,19,22,4.4959772834832,1.5531238969290506,4,10,0.946521533364884,0.7059654076950229,5,6,1.183151916706105,0.4235792446170137,1,13,0.236630383341221,0.91775503000353
ep_329_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1653,13145,14798,0.11170428436275172,0.8882957156372483,0.12575123621148726,6,70,3.629764065335753,5.3252187143400525,3,3,1.8148820326678765,0.2282236591860023,7,18,4.2347247428917125,1.3693419551160138,3,13,1.8148820326678765,0.9889691898060098
ep_163_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4403,14772,19175,0.22962190352020861,0.7703780964797914,0.2980639046845383,17,59,3.861003861003861,3.994042783644733,7,10,1.589825119236884,0.6769564040075818,9,17,2.04406086759028,1.150825886812889,9,16,2.04406086759028,1.083130246412131
ep_273_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4039,7015,11054,0.36538809480730955,0.6346119051926904,0.5757662152530292,15,30,3.7137905422134194,4.276550249465432,3,5,0.7427581084426839,0.7127583749109052,4,2,0.9903441445902452,0.2851033499643621,2,5,0.4951720722951225,0.7127583749109052
ep_207_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4824,11806,16630,0.2900781719783524,0.7099218280216476,0.40860579366423855,17,39,3.5240464344941955,3.303405048280536,4,12,0.8291873963515755,1.0164323225478569,6,11,1.243781094527363,0.9317296290022022,3,5,0.6218905472636815,0.4235134677282737
ep_002_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2446,14292,16738,0.14613454415103358,0.8538654558489664,0.1711446963336132,18,276,7.358953393295176,19.31150293870697,3,28,1.226492232215863,1.9591379792891128,6,7,2.4529844644317254,0.4897844948222781,0,27,0.0,1.889168765743073
ep_102_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4986,17376,22362,0.22296753420982024,0.7770324657901798,0.2869475138121547,36,16,7.220216606498195,0.9208103130755064,5,7,1.0028078620136385,0.402854511970534,5,7,1.0028078620136385,0.402854511970534,16,23,3.208985158443642,1.3236648250460403
ep_024_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,469,9151,9620,0.048752598752598755,0.9512474012474013,0.05125122937383893,4,35,8.528784648187633,3.82471860998798,0,1,0.0,0.1092776745710851,4,5,8.528784648187633,0.5463883728554256,1,46,2.1321961620469083,5.026773030269916
ep_358_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1614,8398,10012,0.16120655213743507,0.8387934478625649,0.19218861633722314,24,85,14.869888475836431,10.121457489878544,1,3,0.6195786864931846,0.3572279114074779,7,12,4.337050805452293,1.4289116456299118,2,15,1.2391573729863692,1.78613955703739
ep_151_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,992,7018,8010,0.12384519350811486,0.8761548064918852,0.1413508121972072,0,51,0.0,7.267027643203192,0,3,0.0,0.4274722143060701,5,14,5.040322580645161,1.994870333428327,1,5,1.0080645161290325,0.7124536905101168
ep_032_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,5414,15846,21260,0.25465663217309503,0.745343367826905,0.3416635112962262,25,134,4.617657923900997,8.456392780512433,5,6,0.9235315847801996,0.3786444528587656,5,10,0.9235315847801996,0.6310740880979427,11,33,2.031769486516439,2.082544490723211
