episode_id,dyad,host_gender,guest_gender,host_word_count,guest_word_count,total_words,host_speaking_share,guest_speaking_share,dominance_ratio,host_hedge_count,guest_hedge_count,host_hedge_per_1k,guest_hedge_per_1k,host_booster_count,guest_booster_count,host_booster_per_1k,guest_booster_per_1k,host_polite_count,guest_polite_count,host_polite_per_1k,guest_polite_per_1k,host_directive_count,guest_directive_count,host_directive_per_1k,guest_directive_per_1k,hedge_asymmetry,booster_asymmetry,polite_asymmetry,directive_asymmetry
ep_064_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2992,9205,12197,0.2453062228416823,0.7546937771583176,0.3250407387289517,26,101,8.689839572192513,10.972297664312872,1,12,0.3342245989304813,1.3036393264530146,10,17,3.342245989304813,1.8468223791417708,9,7,3.008021390374332,0.7604562737642585,-2.2824580921203594,-0.9694147275225333,1.495423610163042,2.2475651166100734
ep_310_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2432,7874,10306,0.2359790413351445,0.7640209586648554,0.3088646177292354,17,90,6.990131578947368,11.43002286004572,5,9,2.0559210526315788,1.143002286004572,2,3,0.8223684210526315,0.381000762001524,4,9,1.644736842105263,1.143002286004572,-4.439891281098351,0.9129187666270067,0.44136765905110753,0.501734556100691
ep_269_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2818,11411,14229,0.1980462435870405,0.8019537564129594,0.2469546928402418,15,100,5.322924059616749,8.763473841030585,1,18,0.35486160397445,1.5774252913855054,6,4,2.1291696238467,0.3505389536412234,4,15,1.4194464158978,1.3145210761545878,-3.4405497814138357,-1.2225636874110553,1.7786306702054768,0.10492533974321216
ep_328_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,969,4761,5730,0.169109947643979,0.830890052356021,0.203528670447385,11,25,11.351909184726525,5.250997689561016,0,3,0.0,0.630119722747322,0,2,0.0,0.4200798151648813,0,10,0.0,2.1003990758244067,6.100911495165509,-0.630119722747322,-0.4200798151648813,-2.1003990758244067
ep_112_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,1883,16121,18004,0.1045878693623639,0.895412130637636,0.116804168475901,26,107,13.807753584705257,6.637305378078283,3,9,1.5932023366967605,0.5582780224551828,5,7,2.655337227827934,0.4342162396873643,0,18,0.0,1.1165560449103655,7.170448206626974,1.0349243142415778,2.22112098814057,-1.1165560449103655
ep_325_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1523,7947,9470,0.1608236536430834,0.8391763463569166,0.1916446457782811,12,74,7.879185817465528,9.311689945891532,1,7,0.6565988181221273,0.880835535422172,0,10,0.0,1.2583364791745313,4,11,2.626395272488509,1.3841701270919844,-1.4325041284260038,-0.22423671730004469,-1.2583364791745313,1.2422251453965247
ep_074_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4467,7266,11733,0.3807210432114549,0.6192789567885452,0.6147811725846408,31,62,6.93978061338706,8.53289292595651,13,23,2.910230579807477,3.1654280209193506,23,16,5.14886948735169,2.202036884117809,4,2,0.8954555630176853,0.2752546105147261,-1.59311231256945,-0.2551974411118736,2.946832603233881,0.6202009525029591
ep_305_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1214,8125,9339,0.1299925045508084,0.8700074954491915,0.1494153846153846,1,43,0.8237232289950577,5.292307692307692,3,2,2.471169686985173,0.2461538461538461,5,4,4.118616144975288,0.4923076923076923,0,3,0.0,0.3692307692307692,-4.468584463312634,2.2250158408313268,3.6263084526675957,-0.3692307692307692
ep_066_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3475,6418,9893,0.3512584655817244,0.6487415344182755,0.5414459333125584,42,75,12.086330935251798,11.685883452789032,2,6,0.5755395683453237,0.9348706762231224,4,4,1.1510791366906474,0.6232471174820816,2,11,0.5755395683453237,1.7139295730757245,0.4004474824627664,-0.35933110787779865,0.5278320192085658,-1.1383900047304008
ep_263_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,1554,13950,15504,0.1002321981424148,0.8997678018575851,0.1113978494623656,3,83,1.9305019305019304,5.949820788530467,0,2,0.0,0.1433691756272401,5,11,3.217503217503217,0.7885304659498208,1,13,0.6435006435006435,0.931899641577061,-4.019318858028536,-0.1433691756272401,2.4289727515533963,-0.28839899807641745
ep_332_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1301,6717,8018,0.1622599151908206,0.8377400848091794,0.1936876581807354,16,53,12.298232129131437,7.89042727408069,4,4,3.074558032282859,0.595503945213637,5,12,3.843197540353574,1.786511835640911,2,11,1.5372790161414296,1.6376358493375018,4.407804855050747,2.479054087069222,2.0566857047126628,-0.10035683319607225
ep_307_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1449,4227,5676,0.2552854122621564,0.7447145877378436,0.3427963094393186,11,56,7.59144237405107,13.248166548379466,6,2,4.140786749482402,0.4731488052992666,4,4,2.7605244996549345,0.9462976105985332,0,6,0.0,1.4194464158978,-5.656724174328396,3.6676379441831353,1.8142268890564013,-1.4194464158978
ep_110_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4995,13076,18071,0.2764097172264955,0.7235902827735045,0.3819975527684307,62,126,12.412412412412412,9.635974304068522,5,4,1.001001001001001,0.3059039461609055,7,9,1.4014014014014011,0.6882838788620373,12,27,2.4024024024024024,2.064851636586112,2.776438108343889,0.6950970548400957,0.7131175225393638,0.3375507658162906
ep_225_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2488,8635,11123,0.2236806616919895,0.7763193383080105,0.2881297046902142,13,19,5.22508038585209,2.200347423277359,3,4,1.2057877813504825,0.4632310364794441,5,0,2.0096463022508035,0.0,1,5,0.4019292604501607,0.5790387955993052,3.024732962574731,0.7425567448710384,2.0096463022508035,-0.17710953514914446
ep_115_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2238,10960,13198,0.1695711471435066,0.8304288528564934,0.2041970802919708,15,89,6.702412868632708,8.120437956204379,1,2,0.4468275245755138,0.1824817518248175,4,14,1.7873100983020551,1.2773722627737227,2,22,0.8936550491510277,2.0072992700729926,-1.418025087571671,0.26434577275069626,0.5099378355283324,-1.113644220921965
ep_301_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,588,10066,10654,0.0551905387647831,0.9448094612352168,0.0584144645340751,2,12,3.401360544217687,1.1921319292668389,0,6,0.0,0.5960659646334194,8,12,13.605442176870747,1.1921319292668389,0,2,0.0,0.1986886548778065,2.209228614950848,-0.5960659646334194,12.413310247603908,-0.1986886548778065
ep_146_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1500,7703,9203,0.162990329240465,0.8370096707595349,0.1947293262365312,6,53,4.0,6.8804361936907705,0,16,0.0,2.0771128131896663,4,3,2.6666666666666665,0.3894586524730624,1,20,0.6666666666666666,2.596391016487083,-2.8804361936907705,-2.0771128131896663,2.277208014193604,-1.9297243498204164
ep_337_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1906,9309,11215,0.1699509585376727,0.8300490414623273,0.2047480932430981,9,42,4.72193074501574,4.5117628101836935,2,5,1.0493179433368311,0.5371146202599635,6,9,3.147953830010493,0.9668063164679342,6,5,3.147953830010493,0.5371146202599635,0.21016793483204665,0.5122033230768677,2.181147513542559,2.6108392097505293
ep_268_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,892,4876,5768,0.1546463245492371,0.8453536754507628,0.1829368334700574,7,45,7.8475336322869955,9.228876127973749,0,2,0.0,0.4101722723543888,4,5,4.484304932735426,1.025430680885972,1,18,1.1210762331838564,3.691550451189499,-1.381342495686753,-0.4101722723543888,3.458874251849454,-2.570474218005643
ep_202_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4984,283,5267,0.9462692234668691,0.0537307765331308,17.6113074204947,26,1,5.21669341894061,3.53356890459364,0,0,0.0,0.0,9,0,1.8057784911717496,0.0,11,1,2.207062600321027,3.53356890459364,1.6831245143469697,0.0,1.8057784911717496,-1.3265063042726126
ep_152_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1348,6522,7870,0.1712833545108005,0.8287166454891995,0.2066850659306961,3,27,2.225519287833828,4.139834406623735,0,10,0.0,1.5332720024532351,3,1,2.225519287833828,0.1533272002453235,5,3,3.70919881305638,0.4599816007359705,-1.914315118789907,-1.5332720024532351,2.0721920875885047,3.24921721232041
ep_330_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,3971,7229,11200,0.3545535714285714,0.6454464285714285,0.5493152579886568,28,61,7.051120624527827,8.438234887259648,3,4,0.7554772097708385,0.5533268778530916,5,6,1.2591286829513977,0.8299903167796375,15,14,3.777386048854193,1.936644072485821,-1.3871142627318216,0.2021503319177469,0.42913836617176015,1.8407419763683721
ep_018_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2453,11918,14371,0.1706909748799666,0.8293090251200333,0.2058231246853498,17,188,6.930289441500204,15.774458801812386,1,11,0.4076640847941296,0.9229736532975332,3,0,1.2229922543823888,0.0,6,33,2.4459845087647776,2.7689209598925992,-8.844169360312183,-0.5153095685034037,1.2229922543823888,-0.32293645112782166
ep_320_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,910,5388,6298,0.1444903143855192,0.8555096856144808,0.1688938381588715,3,42,3.2967032967032965,7.795100222717149,0,2,0.0,0.3711952487008166,4,1,4.395604395604396,0.1855976243504083,2,7,2.197802197802198,1.2991833704528584,-4.498396926013853,-0.3711952487008166,4.210006771253988,0.8986188273493396
ep_197_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2814,7202,10016,0.2809504792332268,0.7190495207667732,0.3907247986670369,8,15,2.8429282160625444,2.082754790336017,6,17,2.1321961620469083,2.360455429047487,6,2,2.1321961620469083,0.277700638711469,2,11,0.7107320540156361,1.5273535129130795,0.7601734257265274,-0.22825926700057853,1.8544955233354394,-0.8166214588974434
ep_289_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4739,6590,11329,0.4183069997351928,0.5816930002648071,0.7191198786039453,15,48,3.165224730955898,7.283763277693476,8,9,1.688119856509812,1.3657056145675264,5,6,1.0550749103186323,0.9104704097116844,9,3,1.8991348385735387,0.4552352048558422,-4.118538546737578,0.3224142419422855,0.14460450060694796,1.4438996337176966
ep_141_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2224,6040,8264,0.2691190706679574,0.7308809293320426,0.3682119205298013,6,143,2.697841726618705,23.67549668874172,3,8,1.3489208633093526,1.3245033112582782,1,2,0.4496402877697842,0.3311258278145695,7,11,3.147482014388489,1.8211920529801329,-20.977654962123015,0.02441755205107432,0.1185144599552147,1.3262899614083563
ep_360_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1621,8753,10374,0.1562560246770773,0.8437439753229227,0.1851936478921512,16,40,9.870450339296733,4.569861761681708,6,3,3.7014188772362737,0.3427396321261282,6,10,3.7014188772362737,1.142465440420427,4,16,2.4676125848241828,1.827944704672684,5.3005885776150246,3.3586792451101455,2.5589534368158464,0.6396678801514988
ep_022_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2736,5290,8026,0.3408921006728133,0.6591078993271866,0.5172022684310019,14,18,5.116959064327485,3.402646502835539,1,1,0.3654970760233917,0.1890359168241966,12,3,4.385964912280701,0.5671077504725898,2,31,0.7309941520467835,5.860113421550095,1.7143125614919463,0.1764611591991951,3.8188571618081113,-5.129119269503311
ep_116_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1935,9319,11254,0.1719388661809134,0.8280611338190865,0.2076403047537289,15,160,7.751937984496124,17.169224165683012,1,18,0.5167958656330749,1.931537718639339,3,6,1.550387596899225,0.643845906213113,3,19,1.550387596899225,2.0388453696748576,-9.417286181186888,-1.414741853006264,0.9065416906861119,-0.48845777277563274
ep_355_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2217,8229,10446,0.2122343480758185,0.7877656519241815,0.2694130514035727,28,99,12.629679747406405,12.030623405030989,4,9,1.8042399639152007,1.093693036820999,9,5,4.059539918809201,0.6076072426783328,3,20,1.353179972936401,2.430428970713331,0.599056342375416,0.7105469270942018,3.4519326761308684,-1.0772489977769302
ep_097_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3772,4647,8419,0.4480342083382824,0.5519657916617176,0.8117064772971809,31,17,8.21845174973489,3.658274155369056,5,2,1.325556733828208,0.4303851947493006,2,0,0.5302226935312832,0.0,6,0,1.5906680805938496,0.0,4.560177594365833,0.8951715390789073,0.5302226935312832,1.5906680805938496
ep_164_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4521,9868,14389,0.3141983459587185,0.6858016540412816,0.4581475476286988,17,48,3.7602300376023,4.864207539521686,2,10,0.4423800044238,1.0133765707336846,5,3,1.1059500110595002,0.3040129712201054,4,0,0.8847600088476001,0.0,-1.1039775019193865,-0.5709965663098846,0.8019370398393948,0.8847600088476001
ep_129_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1714,11234,12948,0.132375656472042,0.867624343527958,0.1525725476232864,11,67,6.417736289381563,5.964037742567207,1,9,0.5834305717619602,0.8011393982552965,4,9,2.333722287047841,0.8011393982552965,0,12,0.0,1.0681858643403952,0.45369854681435573,-0.21770882649333623,1.5325828887925446,-1.0681858643403952
ep_113_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2351,5916,8267,0.2843836942058788,0.7156163057941212,0.3973968897903989,7,18,2.9774564015312635,3.042596348884381,0,4,0.0,0.676132521974307,6,2,2.552105487026797,0.3380662609871535,0,1,0.0,0.1690331304935767,-0.06513994735311757,-0.676132521974307,2.2140392260396435,-0.1690331304935767
ep_185_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3985,8063,12048,0.3307602921646746,0.6692397078353254,0.4942329157881682,21,35,5.269761606022585,4.340816073421803,3,5,0.752823086574655,0.6201165819174004,3,4,0.752823086574655,0.4960932655339203,3,10,0.752823086574655,1.2402331638348008,0.9289455326007818,0.13270650465725464,0.2567298210407347,-0.48741007726014574
ep_135_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2103,7401,9504,0.2212752525252525,0.7787247474747475,0.2841507904337251,7,57,3.328578221588208,7.701661937576003,1,7,0.475511174512601,0.9458181326847724,6,5,2.8530670470756063,0.6755843804891231,6,14,2.8530670470756063,1.8916362653695449,-4.373083715987795,-0.47030695817217144,2.1774826665864833,0.9614307817060614
ep_359_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1730,7834,9564,0.1808866583019657,0.8191133416980343,0.2208322695940771,21,107,12.13872832369942,13.658412050038296,2,12,1.1560693641618498,1.5317845289762573,7,9,4.0462427745664735,1.148838396732193,1,15,0.5780346820809249,1.9147306612203217,-1.5196837263388758,-0.3757151648144075,2.8974043778342806,-1.3366959791393969
ep_260_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2119,6913,9032,0.2346102745792737,0.7653897254207263,0.3065239404021408,3,11,1.415762151958471,1.5912049761319254,1,5,0.4719207173194903,0.7232749891508752,8,7,3.775365738555923,1.0125849848112252,1,3,0.4719207173194903,0.4339649934905251,-0.17544282417345425,-0.25135427183138487,2.762780753744698,0.03795572382896523
ep_255_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2971,7240,10211,0.2909607286259916,0.7090392713740085,0.4103591160220994,17,73,5.72197913160552,10.082872928176796,0,7,0.0,0.966850828729282,4,4,1.3463480309660047,0.5524861878453039,3,14,1.0097610232245036,1.933701657458564,-4.3608937965712755,-0.966850828729282,0.7938618431207008,-0.9239406342340604
ep_056_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,5279,29936,35215,0.149907709782763,0.850092290217237,0.1763428647781934,65,265,12.312938056450085,8.852218065205772,6,28,1.1365788975184694,0.9353287012292892,9,5,1.704868346277704,0.167022982362373,9,35,1.704868346277704,1.1691608765366113,3.4607199912443125,0.20125019628918017,1.5378453639153309,0.5357074697410926
ep_345_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2424,9324,11748,0.2063329928498467,0.7936670071501533,0.25997425997426,11,36,4.537953795379538,3.861003861003861,3,5,1.2376237623762376,0.5362505362505362,2,4,0.8250825082508251,0.429000429000429,6,6,2.4752475247524752,0.6435006435006435,0.6769499343756773,0.7013732261257014,0.39608207925039607,1.8317468812518318
ep_023_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2845,6608,9453,0.3009626573574526,0.6990373426425474,0.4305387409200968,23,47,8.084358523725836,7.1125907990314765,3,8,1.0544815465729351,1.2106537530266344,4,2,1.40597539543058,0.3026634382566586,8,4,2.81195079086116,0.6053268765133172,0.9717677246943595,-0.15617220645369922,1.1033119571739214,2.2066239143478428
ep_078_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2924,8746,11670,0.2505569837189374,0.7494430162810626,0.3343242625200091,20,32,6.839945280437757,3.658815458495312,4,3,1.3679890560875512,0.3430139492339355,2,4,0.6839945280437756,0.457351932311914,7,4,2.3939808481532148,0.457351932311914,3.1811298219424446,1.0249751068536157,0.22664259573186157,1.9366289158413008
ep_356_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2747,8114,10861,0.2529233035632078,0.7470766964367922,0.3385506531920138,30,94,10.921004732435383,11.584914961794428,12,29,4.368401892974154,3.5740695094897705,6,13,2.184200946487077,1.6021690904609318,3,13,1.0921004732435384,1.6021690904609318,-0.6639102293590451,0.7943323834843832,0.582031856026145,-0.5100686172173934
ep_275_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2985,21726,24711,0.1207964064586621,0.8792035935413378,0.1373929853631593,10,96,3.3500837520938025,4.418668876001105,2,18,0.6700167504187605,0.828500414250207,7,8,2.345058626465661,0.3682224063334254,3,45,1.0050251256281408,2.071251035625518,-1.0685851239073023,-0.15848366383144652,1.9768362201322356,-1.066225909997377
ep_204_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4226,14165,18391,0.2297863085204719,0.770213691479528,0.2983409812919167,19,22,4.4959772834832,1.5531238969290506,4,10,0.946521533364884,0.7059654076950229,5,6,1.183151916706105,0.4235792446170137,1,13,0.236630383341221,0.91775503000353,2.94285338655415,0.24055612566986107,0.7595726720890914,-0.681124646662309
ep_329_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1653,13145,14798,0.1117042843627517,0.8882957156372483,0.1257512362114872,6,70,3.629764065335753,5.3252187143400525,3,3,1.8148820326678765,0.2282236591860023,7,18,4.2347247428917125,1.3693419551160138,3,13,1.8148820326678765,0.9889691898060098,-1.6954546490042994,1.5866583734818742,2.8653827877756988,0.8259128428618667
ep_163_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4403,14772,19175,0.2296219035202086,0.7703780964797914,0.2980639046845383,17,59,3.861003861003861,3.994042783644733,7,10,1.589825119236884,0.6769564040075818,9,17,2.04406086759028,1.150825886812889,9,16,2.04406086759028,1.083130246412131,-0.13303892264087214,0.9128687152293021,0.8932349807773909,0.960930621178149
ep_273_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4039,7015,11054,0.3653880948073095,0.6346119051926904,0.5757662152530292,15,30,3.7137905422134194,4.276550249465432,3,5,0.7427581084426839,0.7127583749109052,4,2,0.9903441445902452,0.2851033499643621,2,5,0.4951720722951225,0.7127583749109052,-0.5627597072520123,0.02999973353177865,0.7052407946258832,-0.2175863026157827
ep_207_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4824,11806,16630,0.2900781719783524,0.7099218280216476,0.4086057936642385,17,39,3.5240464344941955,3.303405048280536,4,12,0.8291873963515755,1.0164323225478569,6,11,1.243781094527363,0.9317296290022022,3,5,0.6218905472636815,0.4235134677282737,0.22064138621365936,-0.1872449261962814,0.31205146552516083,0.19837707953540784
ep_002_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2446,14292,16738,0.1461345441510335,0.8538654558489664,0.1711446963336132,18,276,7.358953393295176,19.31150293870697,3,28,1.226492232215863,1.9591379792891128,6,7,2.4529844644317254,0.4897844948222781,0,27,0.0,1.889168765743073,-11.952549545411793,-0.7326457470732499,1.9631999696094473,-1.889168765743073
ep_102_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4986,17376,22362,0.2229675342098202,0.7770324657901798,0.2869475138121547,36,16,7.220216606498195,0.9208103130755064,5,7,1.0028078620136385,0.402854511970534,5,7,1.0028078620136385,0.402854511970534,16,23,3.208985158443642,1.3236648250460403,6.299406293422689,0.5999533500431045,0.5999533500431045,1.8853203333976016
ep_024_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,469,9151,9620,0.0487525987525987,0.9512474012474011,0.0512512293738389,4,35,8.528784648187633,3.82471860998798,0,1,0.0,0.1092776745710851,4,5,8.528784648187633,0.5463883728554256,1,46,2.1321961620469083,5.026773030269916,4.704066038199653,-0.1092776745710851,7.982396275332207,-2.8945768682230075
ep_358_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1614,8398,10012,0.161206552137435,0.8387934478625649,0.1921886163372231,24,85,14.869888475836431,10.121457489878544,1,3,0.6195786864931846,0.3572279114074779,7,12,4.337050805452293,1.4289116456299118,2,15,1.2391573729863692,1.78613955703739,4.748430985957887,0.2623507750857067,2.9081391598223814,-0.5469821840510207
ep_151_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,992,7018,8010,0.1238451935081148,0.8761548064918852,0.1413508121972072,0,51,0.0,7.267027643203192,0,3,0.0,0.4274722143060701,5,14,5.040322580645161,1.994870333428327,1,5,1.0080645161290325,0.7124536905101168,-7.267027643203192,-0.4274722143060701,3.0454522472168337,0.2956108256189157
ep_032_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,5414,15846,21260,0.254656632173095,0.745343367826905,0.3416635112962262,25,134,4.617657923900997,8.456392780512433,5,6,0.9235315847801996,0.3786444528587656,5,10,0.9235315847801996,0.6310740880979427,11,33,2.031769486516439,2.082544490723211,-3.8387348566114357,0.544887131921434,0.29245749668225685,-0.050775004206772056
