episode_id,initiator_speaker,initiator_role,initiator_gender,initiator_word_count,responder_speaker,responder_role,responder_gender,responder_word_count,incoming_similarity,similarity,followup_threshold,followed_up
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,4,Raj Shamani,HOST,male,10,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,10,SPEAKER_00,GUEST,female,75,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,75,Raj Shamani,HOST,male,149,0.0,0.026610238830195535,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,45,Raj Shamani,HOST,male,9,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,9,SPEAKER_00,GUEST,female,14,0.0,0.07663121447369853,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,37,SPEAKER_00,GUEST,female,12,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,12,Raj Shamani,HOST,male,61,0.0,0.015345883426742393,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,20,SPEAKER_00,GUEST,female,37,0.0,0.014528941359808112,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,119,SPEAKER_00,GUEST,female,16,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,16,Raj Shamani,HOST,male,104,0.0,0.047576447276658045,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,2,Raj Shamani,HOST,male,110,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,110,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Raj Shamani,HOST,male,19,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,19,SPEAKER_00,GUEST,female,22,0.0,0.009723120818603536,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,8,Raj Shamani,HOST,male,1,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,1,SPEAKER_00,GUEST,female,72,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,72,Raj Shamani,HOST,male,15,0.0,0.0347602070307387,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,4,Raj Shamani,HOST,male,9,0.0,0.36881323291727447,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,13,Raj Shamani,HOST,male,18,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,18,SPEAKER_00,GUEST,female,229,0.0,0.07478499319394098,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,2,SPEAKER_00,GUEST,female,65,0.0,0.07900750315523092,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,117,Raj Shamani,HOST,male,54,0.0,0.013070405578445389,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,3,SPEAKER_00,GUEST,female,34,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,34,Raj Shamani,HOST,male,50,0.0,0.02300765666429068,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,1,SPEAKER_00,GUEST,female,277,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,277,Raj Shamani,HOST,male,57,0.0,0.07816504631657709,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5,Raj Shamani,HOST,male,169,0.0,0.037210004530094966,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,7,Raj Shamani,HOST,male,81,0.0,0.022119593497369614,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,6,SPEAKER_00,GUEST,female,105,0.0,0.22587821341154743,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Raj Shamani,HOST,male,264,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,264,SPEAKER_00,GUEST,female,40,0.0,0.04875701071812239,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,19,Raj Shamani,HOST,male,58,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,58,SPEAKER_00,GUEST,female,4,0.0,0.1513588738357867,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,15,SPEAKER_00,GUEST,female,33,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,33,Raj Shamani,HOST,male,35,0.0,0.02910035808928832,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,12,Raj Shamani,HOST,male,1,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,1,SPEAKER_00,GUEST,female,41,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,41,Raj Shamani,HOST,male,5,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,5,SPEAKER_00,GUEST,female,4,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,4,Raj Shamani,HOST,male,5,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,5,SPEAKER_00,GUEST,female,12,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,12,Raj Shamani,HOST,male,6,0.0,0.5794948292280087,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,41,Raj Shamani,HOST,male,5,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,5,SPEAKER_00,GUEST,female,6,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,6,Raj Shamani,HOST,male,9,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,9,SPEAKER_00,GUEST,female,40,0.0,0.057051470646748016,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,11,Raj Shamani,HOST,male,5,0.0,0.44238492779780364,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,7,SPEAKER_00,GUEST,female,5,0.0,0.22372628591788687,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,9,SPEAKER_00,GUEST,female,30,0.0,0.21936341832304315,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,4,Raj Shamani,HOST,male,11,0.0,0.07279453402661634,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,8,SPEAKER_00,GUEST,female,5,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5,Raj Shamani,HOST,male,33,0.0,0.05525859946476641,0.0,1
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,12,Raj Shamani,HOST,male,176,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,176,SPEAKER_00,GUEST,female,222,0.0,0.05409924288979904,0.0,1
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,1,SPEAKER_00,GUEST,female,36,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,36,Raj Shamani,HOST,male,2,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,2,SPEAKER_00,GUEST,female,338,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,338,Raj Shamani,HOST,male,1,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,1,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Raj Shamani,HOST,male,43,0.0,0.0,0.0,0
ep_274_whisperx_diarized.gender.host_guest,Raj Shamani,HOST,male,43,SPEAKER_00,GUEST,female,2,0.0,0.17454589290295752,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,24,SPEAKER_00,GUEST,female,7,,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,7,Ranveer A,HOST,male,33,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,33,SPEAKER_00,GUEST,female,61,0.0,0.019296140937859425,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,11,Ranveer A,HOST,male,21,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,21,SPEAKER_00,GUEST,female,59,0.0,0.006241321485514662,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,7,SPEAKER_00,GUEST,female,21,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,21,Ranveer A,HOST,male,7,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,7,SPEAKER_00,GUEST,female,30,0.0,0.09441370005413925,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,4,Ranveer A,HOST,male,37,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,37,SPEAKER_00,GUEST,female,4,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,4,Ranveer A,HOST,male,54,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,54,SPEAKER_00,GUEST,female,5,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5,Ranveer A,HOST,male,20,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,20,SPEAKER_00,GUEST,female,5,0.0,0.06869072300312698,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,3,SPEAKER_00,GUEST,female,4,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,4,Ranveer A,HOST,male,4,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,4,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,30,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,30,SPEAKER_00,GUEST,female,70,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,70,Ranveer A,HOST,male,53,0.0,0.030400651002746977,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,40,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,40,SPEAKER_00,GUEST,female,79,0.0,0.041278587861398694,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,9,Ranveer A,HOST,male,2,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,2,SPEAKER_00,GUEST,female,203,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,203,Ranveer A,HOST,male,39,0.0,0.009546377524011152,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,82,Ranveer A,HOST,male,13,0.0,0.007510672889574921,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5,Ranveer A,HOST,male,8,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,8,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,22,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,22,SPEAKER_00,GUEST,female,53,0.0,0.005763132402111762,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,6,SPEAKER_00,GUEST,female,65,0.0,0.08474131983841124,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,1,SPEAKER_00,GUEST,female,15,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,15,Ranveer A,HOST,male,7,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,7,SPEAKER_00,GUEST,female,68,0.0,0.01304974021155323,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,8,Ranveer A,HOST,male,11,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,11,SPEAKER_00,GUEST,female,185,0.0,0.024529660185262005,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,7,SPEAKER_00,GUEST,female,84,0.0,0.07744383769513291,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,167,Ranveer A,HOST,male,20,0.0,0.05483658016376734,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,8,SPEAKER_00,GUEST,female,98,0.0,0.10615536077613096,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,38,Ranveer A,HOST,male,18,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,18,SPEAKER_00,GUEST,female,828,0.0,0.009748557683012606,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,4,SPEAKER_00,GUEST,female,326,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,326,Ranveer A,HOST,male,184,0.0,0.06353402047631394,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,24,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,53,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,53,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,14,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,14,SPEAKER_00,GUEST,female,66,0.0,0.07328017681349781,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,2,SPEAKER_00,GUEST,female,75,0.0,0.30998215446848537,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,10,SPEAKER_00,GUEST,female,2,0.0,0.48068565626339743,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,21,SPEAKER_00,GUEST,female,6,0.0,0.030892652366612372,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,109,SPEAKER_00,GUEST,female,363,0.0,0.08007273146202035,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,169,Ranveer A,HOST,male,49,0.0,0.0201930711427593,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,6,SPEAKER_00,GUEST,female,64,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,64,Ranveer A,HOST,male,15,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,15,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,20,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,20,SPEAKER_00,GUEST,female,152,0.0,0.02062179003554061,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,99,Ranveer A,HOST,male,3,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,3,SPEAKER_00,GUEST,female,79,0.0,0.09369443001849753,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5,Ranveer A,HOST,male,49,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,49,SPEAKER_00,GUEST,female,22,0.0,0.0089022704623169,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,18,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,6,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,6,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,4,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,4,SPEAKER_00,GUEST,female,40,0.0,0.3094493449166395,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,5,SPEAKER_00,GUEST,female,366,0.0,0.0919714611138559,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,10,Ranveer A,HOST,male,6,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,6,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,2,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,2,SPEAKER_00,GUEST,female,285,0.0,0.009426881010634127,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,16,Ranveer A,HOST,male,8,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,8,SPEAKER_00,GUEST,female,50,0.0,0.17792131460199842,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,138,Ranveer A,HOST,male,5,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,5,SPEAKER_00,GUEST,female,8,0.0,0.4919123033889432,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,4,SPEAKER_00,GUEST,female,28,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,28,Ranveer A,HOST,male,15,0.0,0.056712382559778785,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,11,Ranveer A,HOST,male,6,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,6,SPEAKER_00,GUEST,female,63,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,63,Ranveer A,HOST,male,8,0.0,0.03238184190578092,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,42,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,39,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,39,SPEAKER_00,GUEST,female,18,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,18,Ranveer A,HOST,male,6,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,6,SPEAKER_00,GUEST,female,3,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,3,Ranveer A,HOST,male,14,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,14,SPEAKER_00,GUEST,female,22,0.0,0.07350110416444382,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,126,SPEAKER_00,GUEST,female,13,0.0,0.027748609158249348,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,13,SPEAKER_00,GUEST,female,51,0.0,0.06863619103991674,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,11,SPEAKER_00,GUEST,female,3,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,3,Ranveer A,HOST,male,12,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,12,SPEAKER_00,GUEST,female,10,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,10,Ranveer A,HOST,male,6,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,6,SPEAKER_00,GUEST,female,30,0.0,0.10449452310148816,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,31,SPEAKER_00,GUEST,female,106,0.0,0.06108641165305553,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,10,SPEAKER_00,GUEST,female,20,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,20,Ranveer A,HOST,male,2,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,2,SPEAKER_00,GUEST,female,43,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,43,Ranveer A,HOST,male,18,0.0,0.021655907630193073,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,10,SPEAKER_00,GUEST,female,5,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5,Ranveer A,HOST,male,13,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,13,SPEAKER_00,GUEST,female,77,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,77,Ranveer A,HOST,male,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,1,SPEAKER_00,GUEST,female,102,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,102,Ranveer A,HOST,male,10,0.0,0.06116670556758797,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,13,Ranveer A,HOST,male,10,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,10,SPEAKER_00,GUEST,female,8,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,8,Ranveer A,HOST,male,8,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,8,SPEAKER_00,GUEST,female,52,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,52,Ranveer A,HOST,male,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,1,SPEAKER_00,GUEST,female,216,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,216,Ranveer A,HOST,male,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,1,SPEAKER_00,GUEST,female,209,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,209,Ranveer A,HOST,male,25,0.0,0.044411656811331066,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,5,SPEAKER_00,GUEST,female,143,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,143,Ranveer A,HOST,male,2,0.0,0.05142532490728123,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,2,Ranveer A,HOST,male,5,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,5,SPEAKER_00,GUEST,female,112,0.0,0.03113309902467759,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,27,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,148,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,148,SPEAKER_00,GUEST,female,49,0.0,0.05551714245544879,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,15,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,15,SPEAKER_00,GUEST,female,99,0.0,0.024060546811110202,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,38,Ranveer A,HOST,male,9,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,9,SPEAKER_00,GUEST,female,229,0.0,0.02321639669327044,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,4,SPEAKER_00,GUEST,female,62,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,62,Ranveer A,HOST,male,5,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,5,SPEAKER_00,GUEST,female,259,0.0,0.03563002055264165,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,3,SPEAKER_00,GUEST,female,100,0.0,0.09142978836184457,0.0,1
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,16,Ranveer A,HOST,male,32,0.0,0.014055823740192026,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,10,SPEAKER_00,GUEST,female,10,0.0,0.08636907188167531,0.0,1
ep_061_whisperx_diarized.gender.host_guest,Ranveer A,HOST,male,23,SPEAKER_00,GUEST,female,1,0.0,0.0,0.0,0
ep_061_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Ranveer A,HOST,male,17,0.0,0.0,0.0,0
