episode_id,speaker_id,role,gender,word_count,hedge_count,hedge_per_1k,booster_count,booster_per_1k,polite_count,polite_per_1k,directive_count,directive_per_1k
ep_105_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,15162,123,8.112386228729719,8,0.5276348766653476,11,0.7254979554148528,6,0.3957261574990107
ep_072_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1864,2,1.0729613733905579,1,0.5364806866952789,2,1.0729613733905579,1,0.5364806866952789
ep_021_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3356,16,4.767580452920143,2,0.5959475566150179,8,2.3837902264600714,4,1.1918951132300357
ep_021_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,18029,83,4.603694048477453,5,0.27733096677575014,7,0.38826335348605023,54,2.995174441178102
ep_036_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3313,40,12.073649260488983,3,0.9055236945366737,3,0.9055236945366737,9,2.716571083610021
ep_036_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,12304,34,2.7633289986996097,9,0.7314694408322497,6,0.48764629388816644,19,1.5442132639791937
ep_028_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2808,8,2.849002849002849,0,0.0,6,2.136752136752137,1,0.3561253561253561
ep_028_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,13744,241,17.534924330616995,3,0.21827706635622818,6,0.43655413271245636,10,0.7275902211874273
ep_050_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,12959,47,3.6268230573346707,10,0.7716644802839726,9,0.6944980322555753,32,2.469326336908712
ep_050_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,4233,69,16.300496102055277,5,1.1811953697141506,17,4.016064257028112,10,2.3623907394283012
ep_038_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,11385,16,1.4053579270970575,1,0.0878348704435661,5,0.4391743522178305,10,0.878348704435661
ep_038_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,732,2,2.73224043715847,0,0.0,1,1.366120218579235,5,6.830601092896175
ep_092_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,4536,11,2.4250440917107583,3,0.6613756613756614,15,3.3068783068783065,2,0.4409171075837742
ep_092_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2511,16,6.371963361210673,0,0.0,9,3.5842293906810037,4,1.5929908403026682
ep_025_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,3102,23,7.414571244358479,1,0.3223726627981947,10,3.223726627981947,4,1.2894906511927788
ep_025_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,14456,108,7.470946319867183,5,0.3458771444382955,3,0.20752628666297732,15,1.0376314333148866
